"id","collection_id","status","action","type","created_at","last_updated_at","alias","user_id"
"bf84ed4f-4667-4d42-90d2-89fa278ef28c","7b3ea373-5dc2-4dbf-a305-7fb8407a8181","init","start","chat-with-data",NULL,NULL,NULL,NULL
"bfb93c3f-8df8-43f3-af42-8a58cce1d619","1cdf9fba-4c8c-4943-9fb4-006f6b2c2b47","init","start","coach-ia",NULL,NULL,NULL,NULL
"c053a2f3-2fcb-4f81-a0a8-6d5696be8538","980277d5-a67e-499c-ad61-c5daa614ec14","init","start","chat-with-data","2024-07-23 06:49:14","2024-07-23 06:51:10","Amélioration de la Landing Page avec myAuxilium",NULL
"c05ac35b-1598-4cd2-be17-7bd57f47cd00","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"c0bfefa9-f337-494c-99b0-e79fc81391c3","df14ac20-b428-4188-ac7d-177ce6968777","init","start","coach-ia","2024-07-02 11:13:44","2024-07-02 11:17:10",NULL,NULL
"c18d436e-3fbb-45da-bd34-308441462847","41321215-6f38-430d-8e2d-9bd85dc1288a","init","start","chat-with-data","2024-07-11 08:23:44","2024-07-11 08:23:57","Programme de musculation complet",NULL
"c19cb9c8-817d-469d-af18-462aed2a8050","8cda0810-4230-4305-8892-41c7d2a51f0c","init","start","chat-with-data","2024-07-11 15:22:43","2024-07-11 15:22:48",NULL,NULL
"c28a10ea-3c3c-4ad7-8302-f798444d8041","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"c28a2720-61fe-4590-9f79-6be5c3339300","f7fd91c5-70a5-4911-926a-37145a8b8bda","init","start","chat-with-data",NULL,NULL,NULL,NULL
"c2f5977f-969c-4b31-8d70-41a92c115e3d","7b3ea373-5dc2-4dbf-a305-7fb8407a8181","init","start","chat-with-data","2024-06-27 13:02:49","2024-06-27 13:02:49",NULL,NULL
"c389f664-eb93-4853-bdd7-80f472b8471b","131f1685-0f06-449a-bf36-5e840f7b8e2f","init","start","chat-with-data",NULL,NULL,NULL,NULL
"c3c422be-33d6-4cbd-8da5-b10e15880e62","41321215-6f38-430d-8e2d-9bd85dc1288a","init","start","coach-ia","2024-07-02 14:57:23","2024-07-06 14:33:08",NULL,NULL
"c45dcc7d-93f0-450d-9463-3ac0e77230e5","479981fa-6174-4456-8619-5154ad42431d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"c48f90c3-7489-4bc1-b9ec-92bc22c0904e","2ea05452-6fd2-4844-8c4e-45d90bab9cc9","init","start","chat-with-data","2024-07-26 07:27:10","2024-07-26 07:27:29","Greeting",NULL
"c52e9d7b-b870-4118-adfc-7deecc0f69b7","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"c52f015b-f9d3-4a7d-a09a-d4cd87112f7d","d3cb6a40-eced-4a11-8620-7b82b43cd42c","init","start","coach-ia",NULL,NULL,NULL,NULL
"c670674c-7e21-4d77-a697-8b6ad006359e","ab2ae71d-9cfd-4da3-8c05-53a92517f61c","init","start","chat-with-data","2024-07-09 19:24:21","2024-07-09 19:24:21",NULL,NULL
"c6a4ebe9-1b25-499f-827f-481f0afd8f85","98392cf2-f7b1-4f5d-a9fe-d3efa67e7ebd","init","start","chat-with-data","2024-07-18 11:24:41","2024-07-23 21:36:20","Réunion reportée pour cause de décès",NULL
"c6fe7961-1688-41d8-924a-c1411a7213c5","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"c7d433ca-19fc-4940-967b-b682fe3707af","d807eb86-d22d-4e5f-bf9c-de26a8904481","init","start","chat-with-data",NULL,NULL,NULL,NULL
"c7e78f1e-6cd3-42d5-94e1-d4f32ca0ac84","3db64e03-4be3-4b1e-94a3-55486195d6ee","init","start","chat-with-data","2024-07-10 09:57:11","2024-07-11 07:30:54","Recommandations Commission Sénat",NULL
"c84486e7-5646-4f09-b0a6-4a5d9eeb9d69","eee273b4-a7c9-4366-aac8-bdf3dd3561c5","init","start","chat-with-data",NULL,NULL,NULL,NULL
"c860daf1-4abe-4839-9e8d-6ae47aa20905","f6bb243d-af32-40b7-b28e-6ff69880f2b7","init","start","chat-with-data",NULL,NULL,NULL,NULL
"c860e060-480d-431b-8179-1ee125942e99","ef875d9b-6b9b-4ef0-ba5c-6887b7767746","init","start","chat-with-data",NULL,NULL,NULL,NULL
"c8cf5612-3550-4979-947e-6d604cc853a9","51e2c035-b0c4-478a-aa3d-8ee7ab5ee015","init","start","chat-with-data",NULL,NULL,NULL,NULL
"c8e27bce-fbe5-4bac-bb81-91997b22730b","336bcd65-995a-4b7e-8a7a-a93e487fc176","init","start","chat-with-data",NULL,NULL,NULL,NULL
"c93bdbdc-a5e8-4873-bc37-bbb4f7cd1530","eee273b4-a7c9-4366-aac8-bdf3dd3561c5","init","start","chat-with-data",NULL,NULL,NULL,NULL
"c99ef88f-eac6-4a68-9644-14e5e4e9b697","40a508b2-7292-400b-a74c-0a34b517769e","init","start","chat-with-data","2024-07-16 17:09:56","2024-07-16 17:09:56",NULL,NULL
"c9ce486e-8863-4dda-8e6e-3a8f147827f9","016e92d1-817d-4093-bd1f-d76f4c46fb11","init","start","chat-with-data",NULL,NULL,NULL,NULL
"c9cf0ec8-846e-4715-8005-8149322203b4","7b48e6f4-82d7-4eee-8506-beb3493eec8d","init","start","coach-ia","2024-06-29 20:42:00","2024-06-29 20:42:00",NULL,NULL
"ca1739d5-f448-4033-b9bf-67dcdb33aba5","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"ca6cde44-35d9-4d52-a03e-3546e527e5df","03d4f714-9a71-4fab-9ff2-c0fd5d1e97b3","init","start","chat-with-data","2024-07-15 07:43:23","2024-07-15 10:12:44","Formation ateliers IA",NULL
"ca8fe241-b8f5-4724-90f1-193a8282c716","f7fd91c5-70a5-4911-926a-37145a8b8bda","init","start","chat-with-data",NULL,NULL,NULL,NULL
"caa99870-8670-4181-a60c-63d7469ee271","5d395519-c82e-462a-b38c-42ef69b22473","init","start","coach-ia","2024-07-09 05:19:33","2024-07-09 05:19:33",NULL,NULL
"cb2ff720-41ca-428e-b2ee-acb8e5d4ff76","1f7f2587-e2f4-410e-bfc8-c511ae9c70b2","init","start","chat-with-data","2024-06-23 16:51:02","2024-06-23 16:54:05",NULL,NULL
"cb64d6c4-8272-43d2-991d-108f28c28abf","8b0e209e-7f6f-452d-87c8-c42e49b05c61","init","start","chat-with-data",NULL,NULL,NULL,NULL
"cbd648f8-07d1-4cf3-bbea-dfc561b8ab5f","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"cbd6d413-e333-4e69-a21a-c8f62c514c99","98392cf2-f7b1-4f5d-a9fe-d3efa67e7ebd","init","start","chat-with-data","2024-07-23 21:46:46","2024-07-23 21:48:22","Questionnaire Beta Testeurs - myA SaaS",NULL
"ccb38c53-a778-4e54-af6b-1465161ec8a1","5ada4510-5f79-4d29-9a47-40cff3d90dc2","init","start","chat-with-data","2024-08-01 15:03:50","2024-08-01 15:04:09","Obsidian Inquiry",NULL
"ccedb08f-14dd-4236-ac61-7613bf0777e2","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"ccf957e7-b4d8-4692-a6ce-cc4862a24939","8cda0810-4230-4305-8892-41c7d2a51f0c","init","start","chat-with-data","2024-07-11 15:03:38","2024-07-11 15:03:59",NULL,NULL
"cd3f3f57-dd4e-433e-b106-dcc70b544603","03d4f714-9a71-4fab-9ff2-c0fd5d1e97b3","init","start","chat-with-data","2024-07-09 07:51:37","2024-07-09 07:51:37",NULL,NULL
"ce03735e-8e9e-4f66-b8f1-e7c1132db5f5","1887bab8-34e1-4e1c-b893-35899a7ceaff","init","start","coach-ia","2024-08-06 15:01:17","2024-08-06 15:25:31","Journal de paie",NULL
"ce046a84-cb01-4734-a643-77ca113ac88d","69dd5ef2-96b5-4577-b42b-c560efba39c9","init","start","chat-with-data","2024-07-26 05:30:07","2024-07-26 05:57:09","Podcast sur James C. Scott",NULL
"ce3d1175-6803-4c92-9605-0925e702201a","95c4e8fa-8c15-4072-84e9-597eadc4e79d","init","start","chat-with-data","2024-07-25 11:07:49","2024-07-25 11:08:10","Formations Obsidian",NULL
"ceb5b44a-27b3-4c35-8c4f-ab0fef2a4f2e","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"cf4bf818-550c-43b0-80bb-a3b62508fcfa","98392cf2-f7b1-4f5d-a9fe-d3efa67e7ebd","init","start","chat-with-data","2024-07-18 13:48:52","2024-07-18 13:49:28","Révolutions et Défis de l'IA",NULL
"d0519a6e-02ec-4609-ab68-c0fad73b1d79","8cda0810-4230-4305-8892-41c7d2a51f0c","init","start","chat-with-data","2024-07-11 15:31:47","2024-07-11 15:31:52","
# PERSONA
Tu e",NULL
"d09b239f-090d-414f-892f-f033014de247","015c6170-ffa1-4498-b714-52cb9aac0e31","init","start","chat-with-data","2024-07-16 23:13:21","2024-07-22 21:23:45","Tendances de l'IA générative dans les entreprises",NULL
"d0b6ebff-0467-4cb9-9c19-2bfa1cf98792","1f7f2587-e2f4-410e-bfc8-c511ae9c70b2","init","start","coach-ia","2024-07-29 12:38:15","2024-07-29 12:38:15",NULL,NULL
"d0ffc104-18a2-472b-9b6e-277077f8700d","aafb8fc6-6e73-4dca-92f2-618b27bd72e3","init","start","coach-ia","2024-07-26 14:10:41","2024-07-26 14:11:31","Ouverture d'un restaurant mexicain à Madagascar",NULL
"d1466689-ce9e-4044-bdcc-f81661c52371","43b7803a-56f8-4b32-9456-e77d773e6593","init","start","chat-with-data",NULL,NULL,NULL,NULL
"d14e1163-8e60-41c0-b4d4-e95f453e8e8d","77d9e334-1c59-42ed-a332-db302ebf1241","init","start","coach-ia","2024-07-25 13:38:44","2024-07-25 14:54:39","Encarts de formation",NULL
"d1ad2796-290a-4deb-9b8f-8ed5b0c4850a","d8de73c7-19af-46df-b8a3-5a606f869b9e","init","start","coach-ia","2024-07-09 15:48:52","2024-07-09 15:50:07","test",NULL
"d1f994b0-991d-42b7-b4a0-70d411e469dd","d1d58c3f-c920-44b7-9616-0c67440418e9","init","start","coach-ia","2024-07-15 16:12:51","2024-07-16 08:48:44","FAQ pour myAuxilium",NULL
"d23a153a-62ca-4597-9da5-8ed3079189dd","1ef214a1-058b-4728-b40f-8682fe3ca5ff","init","start","chat-with-data","2024-07-17 14:47:31","2024-07-19 08:03:19","Expériences de Martin Guichard",NULL
"d2844ee9-7d56-4014-8e99-6cf651a5aafa","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"d29d4a87-187d-44f0-bdcf-dfee0e40d5eb","8cda0810-4230-4305-8892-41c7d2a51f0c","init","start","chat-with-data","2024-07-10 15:30:00","2024-07-10 15:30:04","Maîtrise de la stérilité : Surmonter tes peurs",NULL
"d2b96df3-3950-4b76-9080-9f5521d1d666","eee273b4-a7c9-4366-aac8-bdf3dd3561c5","init","start","chat-with-data",NULL,NULL,NULL,NULL
"d2dd61f5-5d87-4893-b52b-4cb936fe4fcd","a410fe49-0481-4fa6-86c0-4452edda9bb2","init","start","coach-ia","2024-06-24 16:15:54","2024-06-24 16:15:54",NULL,NULL
"d34b7856-8327-40c3-b9db-f9ec8f4e9746","9348d47b-0f91-4f2f-a66f-74da663f403d","init","start","coach-ia","2024-07-03 08:58:55","2024-07-03 08:59:20",NULL,NULL
"d462aa41-7395-40b6-881b-36dfb9f7452a","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"d4902f35-bf28-4c10-9ae0-d212561149db","d27c830c-0b15-4655-874c-0e0348191382","init","start","coach-ia",NULL,NULL,NULL,NULL
"d4acc1d2-ad4e-45fc-97c4-e0c810e6d2ab","eee273b4-a7c9-4366-aac8-bdf3dd3561c5","init","start","chat-with-data",NULL,NULL,NULL,NULL
"d534283b-704e-44a5-bff7-13d1767aab8f","8bc1f970-c27c-4d8d-af89-a4203177bf85","init","start","coach-ia","2024-06-26 08:37:30","2024-06-26 08:43:54",NULL,NULL
"d5a50a5e-2dbd-42dc-bbe9-2e7c44e8fded","eee273b4-a7c9-4366-aac8-bdf3dd3561c5","init","start","chat-with-data",NULL,NULL,NULL,NULL
"d66b0491-d79c-4ce6-845b-519744cecf82","a9b301e3-b421-4c80-a785-1a4274345bb0","init","start","chat-with-data",NULL,NULL,NULL,NULL
"d67c6e25-05a0-4a2d-b8ca-959989e2fd14","7c964f57-f69b-4460-93d8-be2ca6702748","init","start","coach-ia","2024-06-26 08:28:14","2024-06-26 08:28:14",NULL,NULL
"d6e1f1ec-040d-40c7-a348-a8fac67a8060","75702be5-dcf1-4aba-ba19-154d382381c5","init","start","chat-with-data",NULL,NULL,NULL,NULL
"d73adc65-37d9-46fb-86c4-2b43b6968c4c","f14f39a8-2cda-4e69-ba2c-5ccb56889703","init","start","chat-with-data","2024-06-26 09:12:20","2024-06-26 09:22:59",NULL,NULL
"d856c821-1ff6-41e8-95c8-6bd37a7c3caf","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"d88abc22-3fb7-482b-a6f0-c081e6c16b36","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"d8c952da-7a15-4d07-ac83-31b339c210ff","8cda0810-4230-4305-8892-41c7d2a51f0c","init","start","chat-with-data","2024-07-10 15:50:44","2024-07-10 15:50:48","La peur de la stérilité",NULL
"d8d573b7-947e-4766-936c-84f68503aeda","1cdf9fba-4c8c-4943-9fb4-006f6b2c2b47","init","start","coach-ia",NULL,NULL,NULL,NULL
"d8fa68d7-49bf-4162-a324-abeddb2a6bea","77601239-5605-4b18-aebe-53ee93dd0633","init","start","chat-with-data",NULL,NULL,NULL,NULL
"d90d3592-2578-4dda-9d89-c64ef9baa910","f0f1a15d-ece9-4dbd-8139-405ce6669c7d","init","start","coach-ia","2024-07-31 08:47:43","2024-08-01 08:29:49","Capacités et Assistance",NULL
"d95ec6b6-c9d3-46ca-b8bb-a8db9a8dcaf4","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"da2d9455-e3ea-4afd-82a9-6fc20165b88e","2e7b819e-6d91-43be-983d-cfffd9a168e3","init","start","chat-with-data","2024-06-24 13:48:13","2024-06-24 13:48:13",NULL,NULL
"dae5de5c-594b-408a-8d5a-9355d7563fad","2e7b819e-6d91-43be-983d-cfffd9a168e3","init","start","chat-with-data","2024-07-01 13:24:26","2024-07-01 13:24:26",NULL,NULL
"db04e5d4-1dd5-40cb-83ab-fb8cfa100cac","09f577ac-4b03-418d-ae54-7ab916e855bf","init","start","chat-with-data",NULL,NULL,NULL,NULL
"db8f14cd-f46c-4577-905b-9590bf446e67","d8de73c7-19af-46df-b8a3-5a606f869b9e","init","start","chat-with-data","2024-06-27 13:13:06","2024-06-27 13:21:10",NULL,NULL
"dc35204a-1db2-43a6-a0ae-1998806eed2b","98dc150f-1e76-4230-afb4-bbdf35338fce","init","start","chat-with-data",NULL,NULL,NULL,NULL
"dc3c8ce2-5e35-44db-89c6-7743ff2737f4","f4709151-03b0-41bb-8fd7-8324d31ffcd0","init","start","chat-with-data","2024-07-14 13:07:38","2024-07-14 13:10:01","Escalade du Conflit Israélo-Palestinien",NULL
"dc40b681-d073-4ae8-913a-02afd1173077","1f7f2587-e2f4-410e-bfc8-c511ae9c70b2","init","start","chat-with-data","2024-07-29 12:38:18","2024-07-29 12:41:18","Tendances Omnicanales 2024",NULL
"dc7eaec2-2cb1-4a10-96db-9f1c4471a0d4","02c32f70-9a3c-4eda-ada3-c5ec2ad38d18","init","start","coach-ia","2024-07-05 12:56:02","2024-07-05 12:56:21",NULL,NULL
"dcf2255c-b93f-49e1-819e-fb59b9e99991","a9b301e3-b421-4c80-a785-1a4274345bb0","init","start","chat-with-data",NULL,NULL,NULL,NULL
"dd7f54da-c4dd-4171-9dad-2981a0ab5dee","2d50e109-afdc-4512-855c-8b7afb420336","init","start","chat-with-data","2024-07-09 04:09:00","2024-07-09 04:09:00",NULL,NULL
"de37a9f3-7a99-4165-8926-0e942a99fa90","741fa263-49eb-4422-9a51-f9be677c8f5e","init","start","chat-with-data",NULL,NULL,NULL,NULL
"de7df383-a08f-4263-a04a-fb5601020d64","98392cf2-f7b1-4f5d-a9fe-d3efa67e7ebd","init","start","chat-with-data","2024-07-29 11:01:47","2024-07-29 11:05:42","Logiciels SaaS à Essai Gratuit",NULL
"de925f81-23b2-4d5c-acaf-ff3b7d4bf0fe","1f7f2587-e2f4-410e-bfc8-c511ae9c70b2","init","start","chat-with-data","2024-07-10 07:50:48","2024-07-10 13:36:52","Optimisation Assurance",NULL
"de9fcac8-1265-437f-a6e9-faf0ad4602e3","ada40f4b-b1f3-4b32-a671-12c35322314c","init","start","coach-ia","2024-07-22 22:18:22","2024-07-22 22:19:29","Copywriting Book Recommendations",NULL
"deb66710-ddd7-4083-b200-d147ead48f4f","8cda0810-4230-4305-8892-41c7d2a51f0c","init","start","chat-with-data","2024-07-10 11:27:18","2024-07-10 11:27:22","Formation sur la Maîtrise de la Stérilité",NULL
"deded660-6a03-44c7-be13-4d2c08d20507","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"dfc173c9-9db5-4994-8ceb-34926a294dbc","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"dff2f39b-53a1-4350-87cc-d9cec4a70702","e9886f70-c410-4baf-a5cc-42c8df21f303","init","start","coach-ia","2024-07-29 09:47:42","2024-07-29 09:53:03","Protection des Gérants",NULL
"e005294d-ce7c-401d-8289-dd5209fd2170","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"e04a4043-0c57-4439-ae2c-bed25841e899","e87043f4-57e8-417a-ae65-bff3a96ffff8","init","start","coach-ia","2024-06-25 13:43:26","2024-06-25 14:54:16",NULL,NULL
"e05e0194-142b-44d8-ae61-0f2110c784f8","1f7f2587-e2f4-410e-bfc8-c511ae9c70b2","init","start","chat-with-data","2024-07-31 08:42:47","2024-07-31 12:15:40","Objectifs Prioritaires",NULL
"e150ae9e-e74b-4b27-88b8-47ef2e0f9c1c","1a44faa1-f89b-4799-a17a-edbfc68938d3","init","start","chat-with-data",NULL,NULL,NULL,NULL
"e1ac27b5-f88e-4fed-87d2-3bb307b70eb0","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
"e288f958-bc86-4d75-9d54-f49b27d7300d","1f7f2587-e2f4-410e-bfc8-c511ae9c70b2","init","start","chat-with-data",NULL,NULL,NULL,NULL
"e2b4571c-6c19-4d6e-84e7-8546ba653dd5","e26b0214-6729-425d-9d18-f69e81a2ee83","init","start","chat-with-data","2024-07-17 12:21:43","2024-07-17 12:22:54","Les compétences clés de Jean-François Guyomar",NULL
"e2eb4477-addf-4b15-82d4-3b8efd3f1ea0","1cdf9fba-4c8c-4943-9fb4-006f6b2c2b47","init","start","coach-ia",NULL,NULL,NULL,NULL
"e320d51c-067f-4fdb-bbff-03bf3e89da86","da58d7d3-2c03-413f-a674-5be3b41b51b7","init","start","chat-with-data","2024-07-16 07:01:50","2024-07-16 07:02:36","Étude de cas AI",NULL
"e343e741-7e27-4419-81c2-b232b7c3bed7","1f7f2587-e2f4-410e-bfc8-c511ae9c70b2","init","start","chat-with-data","2024-07-29 13:15:51","2024-07-29 13:16:12","IA et Courtage en Assurance",NULL
"e38d2fee-d968-4673-a2a5-295a46b2ce0b","98dc150f-1e76-4230-afb4-bbdf35338fce","init","start","chat-with-data",NULL,NULL,NULL,NULL
"e3b8db23-69d5-4b61-974b-a2f41f6a163b","ada40f4b-b1f3-4b32-a671-12c35322314c","init","start","coach-ia","2024-07-22 21:45:43","2024-07-22 21:53:01","Améliorations Landing Page SaaS IA Freelances & En",NULL
"e3f21be9-507a-4244-a8f3-124ce09bfba9","b4d93636-df57-4ede-9ebe-3452e1ce891d","init","start","chat-with-data",NULL,NULL,NULL,NULL
